compound_id,target_id,target_family,molecular_weight,alogP,HBD,HBA,rotatable_bonds,TPSA,assay_type,assay_pH,assay_temp_C,data_source,assay_confidence,pKd,interaction,fp_pc1,fp_pc2,fp_pc3,fp_pc4,fp_pc5,fp_pc6,fp_pc7,fp_pc8,fp_pc9,fp_pc10,fp_pc11,fp_pc12,fp_pc13,fp_pc14,fp_pc15,fp_pc16,prot_emb1,prot_emb2,prot_emb3,prot_emb4,prot_emb5,prot_emb6,prot_emb7,prot_emb8
CMPD_10863,TRG_2063,GPCR,386.19,1.326,3,3,3,85.64,SPR,8.18,25.7,BindingDB,0.509,5.549,0,-1.3302,1.4644,-0.431,-0.5704,-1.1398,-0.2698,-0.1949,-0.5545,0.3706,-0.1899,0.5317,0.7587,-0.6764,0.2172,-0.6978,-0.1108,-1.4263,-2.2189,-0.1916,0.0843,-0.7062,0.3436,-1.4762,0.3042
CMPD_10864,TRG_2064,GPCR,265.009,0.539,2,2,6,43.684,SPR,6.4,20.7,ChEMBL,0.72,7.606,1,1.1306,-0.579,-2.0586,-0.7611,-0.8527,1.3883,0.4084,-0.4949,-1.904,-0.2135,-1.1515,1.8336,-0.6075,0.0341,-0.1534,-0.0449,1.2127,-0.762,0.8383,1.359,2.8387,-0.5251,-0.4361,0.1234
CMPD_10865,TRG_2065,IonChannel,384.265,1.087,1,6,6,129.408,SPR,7.1,27.3,BindingDB,0.699,6.475,0,0.3864,-0.0913,1.2901,-1.2593,-0.3571,1.2592,-0.6201,-0.7384,1.4742,-0.2681,-0.9294,-0.631,1.0534,-2.3117,2.1852,1.0842,1.3595,0.0092,-0.9622,-0.2326,0.0063,-1.2591,0.7761,-0.4714
CMPD_10866,TRG_2066,Kinase,335.028,1.833,0,4,3,115.289,Binding Assay,7.82,25.1,ChEMBL,0.703,8.906,1,0.9674,0.1788,1.3667,0.3735,-0.8011,2.0126,0.1816,-0.7526,-0.1739,-0.0407,-1.1821,-1.5311,1.4461,-1.0042,-0.9984,-0.199,-0.0296,-0.3617,-0.2729,0.8166,-0.3166,0.7403,0.7414,-0.4858
CMPD_10867,TRG_2067,Kinase,428.858,-0.03,1,5,4,141.161,SPR,6.76,24.0,Literature,0.736,4.127,0,0.9828,-0.7944,-0.1808,0.521,0.9385,-1.4423,-0.6779,1.0676,0.3774,-1.4853,-1.429,0.2737,-1.2883,0.7601,-0.6611,-0.2621,-0.2487,-0.5854,0.7715,0.8982,-1.2748,-0.8355,1.0,-0.7511
CMPD_10868,TRG_2068,Enzyme,444.991,2.528,1,6,7,77.628,Binding Assay,7.81,19.9,ChEMBL,0.458,6.984,1,1.5424,0.0137,1.3306,-1.8728,-0.3017,-0.8634,-0.8555,-0.9518,0.6409,-1.32,-0.1194,-0.5909,-0.5248,-0.7898,-1.0941,-1.3588,0.1293,-1.1345,-0.6921,1.2643,0.1198,-0.6654,-0.5458,0.6953
CMPD_10869,TRG_2069,Enzyme,557.165,4.124,2,6,3,122.367,HTS,7.13,30.4,Literature,0.815,6.356,0,0.5953,1.2988,-0.8916,-0.9977,-0.6515,1.4274,-0.5256,0.6856,0.6378,1.1399,-1.1022,-0.4839,0.3424,0.7855,-0.757,-1.3231,0.5182,-0.5815,1.0879,-1.4588,-0.3004,0.0137,0.2818,0.4736
CMPD_10870,TRG_2070,GPCR,396.371,0.866,3,2,6,94.244,Binding Assay,7.22,22.3,BindingDB,0.637,3.314,0,0.1037,-1.2134,-0.083,0.2986,0.6336,0.8097,-1.3075,-1.0773,0.4784,0.4434,-1.2621,1.0303,-0.7737,0.4005,-0.14,1.0337,-0.4097,1.7304,-2.0691,-0.6144,-1.5309,0.2715,-0.4815,1.5969
CMPD_10871,TRG_2071,GPCR,376.064,5.235,1,5,4,113.745,Binding Assay,6.49,25.8,BindingDB,0.175,6.177,0,0.2398,-0.0789,-1.0739,-1.1256,-0.0426,-1.5304,0.4523,-1.2042,-0.4682,-0.3324,0.694,0.3804,-0.3794,0.7578,-0.6972,1.2372,-1.6959,-0.105,-0.0568,-0.6079,1.3121,-0.7879,-1.93,-0.8749
CMPD_10872,TRG_2072,IonChannel,365.551,3.419,1,4,5,96.261,Functional Assay,7.35,22.2,ChEMBL,0.799,8.304,1,0.8784,-0.4694,1.764,0.3948,0.5762,0.4314,1.9992,1.1913,0.0932,-0.8222,0.0071,0.9065,0.3108,-1.5034,-0.617,1.3073,0.8964,-0.45,-0.281,-1.0679,-0.1504,0.7211,2.4861,1.9311
CMPD_10873,TRG_2073,GPCR,321.747,4.355,1,4,2,108.95,Binding Assay,8.5,36.3,Literature,0.814,4.467,0,0.4552,-2.9029,1.7536,0.3186,1.1328,-1.6453,0.669,-0.895,-0.5995,0.7565,1.0766,-1.1018,-1.3913,0.1907,0.2188,-1.1292,-0.1038,-0.2074,1.5114,0.6148,-0.2057,1.004,-0.0267,0.3453
CMPD_10874,TRG_2074,Kinase,377.079,1.316,0,5,6,152.142,Binding Assay,7.43,25.4,ChEMBL,0.411,7.311,1,-0.0971,0.3304,0.028,-0.7951,0.0476,1.9248,1.1944,-0.2184,0.0945,-0.3124,1.0615,0.8277,0.8519,0.586,-1.305,1.3317,1.2521,-0.6798,-0.1849,-0.8296,1.3004,-2.4387,0.2782,-2.1581
CMPD_10875,TRG_2075,Kinase,326.368,4.038,1,4,6,57.939,Functional Assay,6.72,23.2,BindingDB,0.683,8.759,1,0.135,0.7564,0.9129,1.5664,-1.7501,-1.7298,-0.3267,0.6393,-0.5549,-0.0777,0.8658,-1.1181,-1.4158,-1.3259,0.277,-0.0979,-0.1005,-0.5209,0.0502,0.1537,0.1651,0.7595,-1.9893,-0.5249
CMPD_10876,TRG_2076,Transporter,363.477,0.535,1,4,2,70.592,HTS,8.04,26.8,Literature,0.582,4.456,0,-0.0141,0.7258,-0.171,0.7491,-0.7703,-0.121,-1.223,1.097,1.4651,-1.8428,0.4166,-3.587,0.1758,1.013,-0.3481,0.1965,0.4215,2.3055,1.4672,0.4656,-0.0586,0.1482,0.0474,0.4833
CMPD_10877,TRG_2077,Transporter,455.408,4.102,1,2,2,142.037,Functional Assay,6.74,27.3,Literature,0.78,5.382,0,-0.9701,2.9931,0.1985,-1.119,1.2557,0.6322,-0.3847,2.1753,-0.3155,0.9959,-0.0513,1.7358,-1.7,1.2826,-0.3633,0.9784,1.5592,1.2084,0.1084,0.3241,-0.7462,0.6061,2.5749,1.3197
CMPD_10878,TRG_2078,Kinase,269.477,2.809,2,3,2,77.562,Binding Assay,8.23,26.2,BindingDB,0.779,7.385,1,-0.4381,0.6565,0.4749,-0.081,-0.1028,1.7551,-0.4568,0.0925,-1.0861,0.9993,-0.5177,0.4318,1.9563,1.4403,-1.2051,0.9916,-0.5259,0.9912,1.5785,-1.578,0.2113,0.1233,-0.5871,-0.3375
CMPD_10879,TRG_2079,Kinase,441.19,3.496,1,8,4,162.092,Binding Assay,6.44,24.0,Literature,0.532,6.597,1,-1.1972,-0.2469,-0.4298,1.5521,-1.6327,2.0132,1.249,-1.8538,-1.2207,1.2122,-0.1213,0.1619,0.5049,0.2905,-0.8518,0.8578,-1.0163,-0.8732,0.583,0.3013,-0.3599,-1.9158,0.524,-0.4067
CMPD_10880,TRG_2080,Kinase,455.369,0.384,1,4,5,136.914,Binding Assay,7.36,26.3,InHouse,0.814,6.241,0,0.6356,-0.2359,0.6462,0.1968,-0.6426,-0.4817,0.3781,-1.0137,0.2659,-0.4888,-0.139,1.9963,0.9293,0.1389,1.2093,-0.0724,-1.015,0.4986,-0.3761,1.8448,-0.5103,0.1158,-1.494,0.6273
CMPD_10881,TRG_2081,Transporter,340.555,0.889,2,8,3,171.787,Functional Assay,8.12,24.5,ChEMBL,0.175,3.259,0,-0.4584,1.5239,-1.9766,0.853,-0.7523,-1.7468,0.6724,0.9829,-0.4988,0.5165,-2.0339,0.2219,0.7631,-0.1468,0.2959,-0.2465,1.2186,0.8112,-1.2313,2.0023,0.7961,-0.0686,0.5935,-0.88
CMPD_10882,TRG_2082,Kinase,180.252,3.575,0,4,1,0.0,SPR,6.68,24.9,BindingDB,0.413,5.771,0,-0.4681,0.3893,-0.7236,0.1917,1.0213,-1.4637,0.2826,0.8568,-0.9237,1.0603,-0.3142,-0.5642,-0.5595,-1.7366,-0.8744,0.9119,-0.8709,1.6674,-0.4447,-0.5698,0.2481,-0.5644,0.4389,1.5715
CMPD_10883,TRG_2083,Kinase,301.374,0.793,1,3,6,124.021,Binding Assay,7.25,22.6,ChEMBL,0.309,5.346,0,-0.3189,1.0103,1.7334,1.4516,-0.025,-0.6034,0.0978,-0.5657,-0.2704,-1.0543,-1.1778,0.9218,-0.2021,0.5286,0.3821,-0.6325,-2.2975,0.8171,-0.1381,-0.1895,0.3055,0.7122,2.1833,-1.1782
CMPD_10884,TRG_2084,Transporter,453.76,3.334,2,4,2,144.101,Binding Assay,7.89,20.6,ChEMBL,0.644,5.023,0,0.4854,-0.8303,-1.9338,-0.0584,0.912,1.1661,1.0262,-0.2903,1.3579,-1.107,-0.0403,0.0079,-0.3754,-0.1983,-0.5512,-0.8231,-0.6123,0.0855,0.0994,1.133,0.6335,-0.427,0.642,-0.6331
CMPD_10885,TRG_2085,Kinase,348.171,0.039,1,5,7,48.331,Binding Assay,5.85,26.7,InHouse,0.782,7.647,1,-0.7199,-0.7688,0.4876,0.5005,-0.7228,0.5909,-0.5886,-0.6095,0.5831,0.5524,0.573,-0.4586,0.3671,-1.7324,0.5822,1.1331,0.1333,1.1681,-0.4703,0.5841,0.6111,0.7531,0.8308,0.1465
CMPD_10886,TRG_2086,Transporter,270.056,4.027,2,2,5,0.0,Binding Assay,7.76,26.8,BindingDB,0.633,5.603,0,-1.4121,1.2167,0.9083,-0.8671,-1.2026,0.1927,1.3972,0.1853,2.4671,-1.8042,-1.2806,-0.5442,-0.1,-1.2988,0.227,0.8319,0.4143,-0.4488,-1.7182,0.6692,-1.4433,-0.2033,-0.7066,-0.4903
CMPD_10887,TRG_2087,Kinase,309.618,0.281,0,4,3,47.885,Binding Assay,7.15,28.9,ChEMBL,0.95,6.568,1,0.158,1.6461,-0.9381,1.1096,-0.3415,0.7164,1.1324,0.2222,0.987,0.0808,0.2494,-0.7309,-0.0161,1.4059,-0.9919,1.6934,0.8785,0.8709,-0.3431,-0.8875,0.6413,-2.3096,0.3608,-1.0074
CMPD_10888,TRG_2088,Kinase,417.25,3.494,1,7,3,173.538,SPR,8.07,25.1,Literature,0.389,6.448,0,0.1952,-0.5041,0.1158,-0.1514,-0.8882,0.2548,0.3805,0.1041,-1.6508,0.304,0.9145,-0.2831,-0.5645,-0.9604,0.974,0.0789,2.3687,1.8906,0.8021,-0.1013,0.5706,-1.0097,0.5668,0.1483
CMPD_10889,TRG_2089,Kinase,393.739,3.626,0,3,4,161.931,Binding Assay,6.7,24.4,ChEMBL,0.798,6.726,1,0.7248,0.7599,-1.6281,-0.2627,0.4085,1.5086,-0.827,0.0115,0.9827,-0.0912,-1.7219,0.2055,-1.1817,-0.0747,1.3328,-1.1228,0.7337,0.5787,0.676,-1.8452,-0.4541,-0.0291,0.1773,-0.8412
CMPD_10890,TRG_2090,Transporter,330.885,1.246,1,5,4,94.12,Functional Assay,6.37,20.8,Literature,0.637,6.285,0,-0.5764,0.7068,-0.0582,-0.9558,0.2073,0.6792,-1.1255,0.9094,-1.0631,-0.5173,0.1443,-2.6653,-1.1906,-1.4511,-0.7391,-0.2972,-0.445,0.2983,1.5989,0.6209,-0.2473,-0.0724,-0.9281,0.023
CMPD_10891,TRG_2091,Enzyme,320.654,3.548,1,5,3,81.705,Functional Assay,6.87,24.9,Literature,0.621,6.939,1,1.4034,0.3535,0.7727,-0.5667,-0.7508,0.061,-1.2291,0.5387,-1.7945,1.2035,-0.1089,-0.1828,0.5822,-0.8436,0.5425,-0.21,0.7088,0.4272,-2.1847,1.2227,3.1975,1.252,-0.2547,-0.1377
CMPD_10892,TRG_2092,Enzyme,318.659,2.969,0,2,5,61.354,Binding Assay,6.86,26.1,Literature,0.876,7.879,1,-1.2219,-0.0206,0.9676,0.565,-1.5203,-0.7831,1.8103,-1.2737,-1.6208,1.101,-1.6515,0.7128,-0.3884,1.2786,1.8489,-2.5092,-0.0497,-1.7469,0.1851,-0.3982,-1.4811,-0.1539,0.4163,-1.0516
CMPD_10893,TRG_2093,GPCR,276.207,1.53,0,3,3,75.367,SPR,7.08,19.5,InHouse,0.785,6.503,1,-1.1698,-0.322,-0.0511,-0.7973,-1.0028,-0.2523,-0.6929,0.1141,-0.3094,-0.2323,-0.3652,-0.1137,-0.2519,0.6979,-1.636,-1.1642,-0.1951,-1.7698,-1.2275,0.7713,-0.5852,0.7022,0.4824,-1.4098
CMPD_10894,TRG_2094,Transporter,479.23,0.685,0,7,6,124.803,Functional Assay,6.92,28.2,ChEMBL,0.631,3.333,0,-0.8771,-1.6154,-1.7601,-1.566,1.065,-0.6511,-0.2421,0.7216,-0.8615,0.9944,1.2676,-0.5041,1.398,-1.5529,1.3107,-1.5593,-0.4993,-0.8766,-1.7704,-0.1852,0.4124,1.1203,0.7907,-1.6741
CMPD_10895,TRG_2095,Kinase,324.214,-1.033,1,4,5,165.662,Binding Assay,6.0,22.9,BindingDB,0.767,7.5,1,-0.8283,1.2524,0.6363,0.0262,0.4608,0.3212,-0.7158,0.0111,0.763,-0.1778,-0.3001,0.2055,0.2982,0.3249,0.2121,0.5412,0.4752,0.8704,-1.7012,0.2203,-1.1153,0.4052,-0.9655,-0.1046
CMPD_10896,TRG_2096,GPCR,447.373,3.129,0,5,4,84.75,SPR,7.14,24.4,ChEMBL,0.761,5.947,0,-1.6692,-1.0324,2.2854,-0.4306,-0.1161,0.58,-0.0732,0.38,0.6766,0.2118,-1.3549,-0.6761,1.2664,-0.3144,1.3377,0.2577,0.315,-0.6751,1.0149,0.6322,-0.4237,-0.595,-1.7288,-1.368
CMPD_10897,TRG_2097,Enzyme,471.705,-0.317,1,6,2,157.209,Binding Assay,7.34,26.8,ChEMBL,0.887,8.839,1,0.6509,0.5968,1.3981,-0.6392,1.6798,-0.2049,-1.7369,0.0534,0.2897,-0.7338,1.2921,-0.7316,-0.5002,-1.1104,1.1397,0.1393,0.7201,-1.3682,0.5228,0.1883,0.323,-0.5993,0.1257,0.9807
CMPD_10898,TRG_2098,Kinase,429.865,2.672,3,7,5,199.242,HTS,7.08,25.0,BindingDB,0.763,8.66,1,0.3258,0.05,-0.8989,-0.8071,-1.068,-2.1526,0.776,-1.3897,0.0324,1.0511,-0.1444,1.0644,-0.6739,0.1678,1.0468,-2.2016,0.452,0.6371,0.107,-0.4891,0.6574,0.9636,-0.1652,1.8611
CMPD_10899,TRG_2099,Kinase,315.47,2.026,0,6,5,125.624,Functional Assay,7.37,29.2,ChEMBL,0.62,3.951,0,-1.1652,-0.2555,0.1226,0.091,-1.0659,-0.7508,-0.2696,-0.7082,-0.2815,1.1824,0.9727,0.4744,1.7381,0.1222,1.2175,0.6104,0.3465,1.882,-0.8517,0.2874,-0.6408,0.6192,-0.3347,0.7032
CMPD_10900,TRG_2000,Kinase,382.298,3.722,1,6,6,69.718,Functional Assay,7.25,26.9,Literature,0.905,8.655,1,-0.5991,0.083,0.5854,0.0132,-0.2296,-1.2512,-0.3511,0.1305,-2.222,-0.2674,-1.0687,-0.8648,-3.63,2.2911,1.7145,0.3672,0.1678,-1.724,0.5823,0.1698,-1.7235,1.3685,-1.0194,-1.5513
CMPD_10901,TRG_2001,Kinase,348.064,1.956,3,2,3,42.726,HTS,6.37,24.6,Literature,0.835,7.094,1,1.3625,-0.52,-0.0322,-0.1056,-0.9838,-1.4807,1.2845,-0.515,0.9287,0.5418,-1.0093,1.4155,1.7429,-0.5602,-0.6618,-0.6457,2.4599,-0.1046,0.3039,0.5047,1.4363,-0.417,-2.0595,1.4643
CMPD_10902,TRG_2002,Kinase,277.704,1.907,1,4,8,94.287,SPR,7.02,15.6,ChEMBL,0.947,7.156,1,-2.2191,-0.32,1.4199,1.7082,0.034,1.6155,1.8871,-1.5635,0.6952,-0.0237,-0.2397,0.3931,-0.5337,-0.6731,1.2838,0.6438,-0.7038,0.0054,0.6599,0.5678,0.6013,1.0836,-1.4078,0.3546
CMPD_10903,TRG_2003,IonChannel,375.949,3.817,1,4,6,118.806,Functional Assay,7.27,28.0,BindingDB,0.288,7.323,1,0.6026,1.5793,0.0981,-1.7428,-0.9503,0.007,0.2999,0.6862,-2.7559,-0.8341,0.2623,-0.1203,-2.3989,0.0151,0.594,-0.0036,-1.3559,-1.0893,-0.0694,0.4214,-0.8251,-0.893,-1.1311,0.9352
CMPD_10904,TRG_2004,GPCR,255.677,3.103,1,3,5,125.999,SPR,7.06,21.5,BindingDB,0.354,6.893,1,0.8285,0.7282,0.1545,0.0599,-1.1864,-1.0982,-0.2104,-1.5516,-0.5861,2.2013,-2.6127,1.867,0.4645,2.6506,0.8907,-0.7935,-0.6149,0.8191,-0.2503,0.3985,1.7666,1.928,1.4875,-1.2206
CMPD_10905,TRG_2005,Enzyme,445.014,3.069,1,7,4,155.442,Binding Assay,6.3,27.6,Literature,0.635,5.387,0,-0.2996,0.3347,0.6815,0.3457,-1.8171,-0.6999,1.0985,-0.8257,-1.5987,-0.7774,-1.0087,0.6244,0.3543,0.6194,-1.5026,0.0269,-0.5323,0.3665,-0.5272,0.1136,-1.1169,0.3469,2.2416,1.0319
CMPD_10906,TRG_2006,Enzyme,312.831,3.345,2,4,4,74.456,Functional Assay,7.93,26.5,InHouse,0.64,8.159,1,0.3365,0.9575,-0.3133,-0.2272,0.4049,-0.9368,-0.8393,0.1535,-0.9776,0.7753,0.7351,-0.0522,0.5727,0.6083,-0.5299,0.1865,-1.9618,-0.3891,-0.6449,-1.6488,-0.8202,-0.6332,0.7171,-0.475
CMPD_10907,TRG_2007,GPCR,366.093,-0.264,1,2,9,87.719,Binding Assay,6.62,24.4,ChEMBL,0.891,7.169,1,-0.2756,-0.5316,-0.5089,-1.6124,-1.003,1.6544,-0.1621,0.0192,-0.6672,-0.5387,0.5706,-0.5745,-1.65,-0.061,0.1407,-0.0405,-0.4192,0.0024,-0.4722,-0.9058,-0.4481,0.5137,0.075,-0.6759
CMPD_10908,TRG_2008,GPCR,372.663,3.862,2,5,5,59.553,Binding Assay,6.45,27.9,BindingDB,0.543,7.549,1,-0.7344,-0.8367,-0.9643,0.0218,-1.2352,-1.2469,-1.2137,1.1814,0.3997,-0.6125,-0.3091,0.1737,1.5768,-0.867,2.4236,-0.4196,-0.621,-0.3111,-1.1019,0.6744,1.6565,-0.3574,-0.3556,0.2815
CMPD_10909,TRG_2009,GPCR,329.288,3.602,1,3,8,103.961,SPR,7.22,26.6,BindingDB,0.805,11.274,1,-1.1319,-0.1655,-0.6869,1.37,0.1701,-0.6753,0.3538,-0.3025,1.5308,-0.4671,0.4299,-0.1254,0.1214,0.8364,1.4776,2.5131,0.5165,-0.4081,-2.8353,1.9146,-0.4251,1.0398,0.353,0.0462
CMPD_10910,TRG_2010,IonChannel,396.936,0.67,3,3,3,62.903,Binding Assay,7.01,26.0,Literature,0.956,6.293,0,-1.6441,-0.4146,-0.0306,0.4755,-0.2092,-1.4963,-0.2237,0.0148,-0.4405,1.2466,0.7524,-1.613,-0.4841,0.9216,0.107,0.0442,-0.0834,-0.504,-0.1968,-1.6053,1.4011,-0.3416,0.8353,-0.289
CMPD_10911,TRG_2011,GPCR,312.008,2.061,2,2,5,130.002,Binding Assay,7.56,19.9,ChEMBL,0.958,5.969,0,-1.2486,-0.4688,1.5022,-0.4004,-1.8984,0.1284,-1.8713,-0.2577,-0.0995,1.0053,-0.5794,-1.0166,-0.8867,-1.6923,1.313,0.7266,0.9712,0.2165,-0.5055,0.471,0.7682,-0.4313,-0.0176,-0.2479
CMPD_10912,TRG_2012,IonChannel,419.704,2.429,1,7,2,149.477,SPR,7.72,25.1,ChEMBL,0.478,7.744,1,-1.6954,-0.626,-0.2261,0.2343,-0.4803,1.9921,0.0052,-0.1022,1.1908,1.9314,0.4214,0.0685,0.329,0.1075,0.2104,0.5726,2.1435,1.3337,-0.4949,-0.8744,0.4972,0.7397,0.0208,1.3356
CMPD_10913,TRG_2013,GPCR,242.322,2.258,2,4,5,94.995,Binding Assay,7.63,21.3,Literature,0.26,5.692,0,1.3485,-1.0418,0.0251,0.5342,-0.4661,-0.5735,-0.909,0.4106,-0.3819,0.4997,-0.3737,0.3579,0.4884,-1.0366,0.741,-0.53,-0.1472,-0.408,-0.7392,1.5237,-0.1473,2.3648,1.8863,0.1769
CMPD_10914,TRG_2014,IonChannel,360.11,3.101,2,4,3,55.16,Binding Assay,7.2,21.7,Literature,0.556,5.783,0,-0.5436,0.2209,-1.0921,0.7603,0.1581,2.7099,-0.2072,-0.5522,1.8879,-1.4675,0.7765,-0.5501,1.6797,-0.403,0.328,-0.6902,0.8257,-0.6344,-0.4582,-0.8497,-0.2471,-2.6751,-0.1283,1.0622
CMPD_10915,TRG_2015,GPCR,505.114,5.076,0,6,5,145.536,Functional Assay,7.53,23.9,Literature,0.549,6.881,1,0.2159,-1.8889,0.4975,1.5834,0.2512,0.5237,0.3125,-1.7267,0.5466,0.4236,0.9837,-1.3684,-0.6804,0.4433,1.0529,0.1436,-1.57,-1.0065,-0.0428,-1.2868,-0.5447,-1.2998,0.0024,-2.0331
CMPD_10916,TRG_2016,GPCR,269.973,4.447,1,8,4,65.42,Functional Assay,6.26,29.4,BindingDB,0.835,4.809,0,1.1833,-1.1726,-0.4942,-0.468,0.0534,0.4774,0.049,-1.3889,-0.8441,0.9452,0.055,-0.7007,0.3233,-0.8387,0.4114,-0.2748,1.1058,-0.0736,-1.6121,0.315,-0.6602,-1.4058,0.4947,0.8602
CMPD_10917,TRG_2017,Enzyme,295.78,0.138,0,4,4,92.846,SPR,7.86,26.1,InHouse,0.774,6.121,0,0.0195,0.9377,0.6758,0.4046,0.6563,-0.101,-1.28,-0.6581,0.9601,1.9362,-0.0135,-1.5708,1.2441,-0.2255,-0.1372,0.0851,1.2427,-0.3168,0.2651,1.2,0.3892,0.7243,-2.4649,-1.2095
CMPD_10918,TRG_2018,Transporter,391.113,3.62,1,7,6,138.474,Functional Assay,6.96,26.3,BindingDB,0.372,6.9,1,0.6791,0.3872,0.0186,-1.0976,0.6158,-1.1458,-1.6385,-0.0169,-0.7617,0.6686,1.0155,-0.0659,-0.2179,-1.2755,-0.1355,0.9008,-0.7872,0.2832,0.3617,-0.161,-0.277,1.1276,-0.4096,-0.1669
CMPD_10919,TRG_2019,Kinase,364.367,4.892,0,6,2,88.766,Functional Assay,8.38,27.3,ChEMBL,0.531,6.934,1,0.6761,2.3481,-0.1543,-1.1552,0.9809,-0.5905,0.1101,0.6745,-0.3505,-1.0599,-0.0618,-1.6194,0.4708,0.0593,-0.7459,-2.083,-0.1165,-1.2599,-0.9367,0.8949,-0.0459,-0.1118,-0.144,-1.4621
CMPD_10920,TRG_2020,Enzyme,378.05,3.196,1,3,3,94.376,SPR,7.87,22.4,BindingDB,0.248,5.819,0,-0.9273,0.5658,1.3923,-0.0967,-1.7068,-0.8487,0.43,-1.1247,0.3405,0.7679,-0.3401,-0.1613,-0.2234,-0.5082,-0.8406,-0.1866,-1.4181,0.789,1.6136,-1.8494,-1.8509,0.1824,1.2044,0.1746
CMPD_10921,TRG_2021,GPCR,389.135,4.464,3,3,5,143.938,Functional Assay,7.08,20.3,ChEMBL,0.6,9.496,1,-0.4097,-0.076,-0.2306,0.1318,0.1783,0.1025,-0.0479,-0.6491,-1.6038,1.7678,-0.0188,-1.1439,-0.5343,-0.1761,-1.0779,-1.8563,-1.113,1.4868,-0.6184,-0.6065,-0.3696,0.9612,-0.5515,0.8483
CMPD_10922,TRG_2022,Enzyme,400.778,6.122,3,7,7,75.053,Functional Assay,7.21,19.7,ChEMBL,0.574,5.945,0,0.4166,-0.9711,1.9051,1.7556,0.6675,-0.3158,1.9006,0.3102,-0.017,0.6888,1.9437,-1.7117,-1.3257,0.1574,0.4013,1.4021,-1.1244,-0.4167,1.1887,-3.0397,-0.8569,-1.0225,-0.6083,2.0862
CMPD_10923,TRG_2023,Transporter,438.776,4.343,3,5,3,101.766,HTS,7.91,25.7,Literature,0.324,7.101,1,1.4332,-1.2692,0.5546,-0.842,-0.9382,-1.2292,1.0713,-0.2244,-0.1476,-0.6101,0.6729,-0.6926,-1.3618,-0.2245,-0.854,0.2548,-1.0453,-0.4333,-1.1296,0.4379,-1.4751,-0.0159,-0.1885,1.0018
CMPD_10924,TRG_2024,GPCR,382.785,2.949,1,8,1,115.069,Binding Assay,5.84,28.0,ChEMBL,0.752,6.76,1,1.467,0.869,0.2037,0.5662,0.3215,1.8257,-0.1559,1.6183,0.6811,-0.8435,1.0097,-0.3007,0.0995,1.2867,-0.0823,0.1792,0.7672,-1.0187,-0.9583,-1.1857,0.1742,-0.1056,-0.5016,0.0172
CMPD_10925,TRG_2025,Kinase,330.699,4.381,0,7,3,135.199,Binding Assay,7.1,27.7,Literature,0.67,6.44,0,-0.7047,0.7839,-0.4366,0.4789,-0.8907,-0.1753,0.7377,-0.8106,-0.6122,1.2208,-1.2814,-1.15,-1.7324,2.1443,0.196,1.1509,0.6283,-1.0816,0.242,-0.2039,0.1944,-0.0132,-0.4721,-1.4102
CMPD_10926,TRG_2026,GPCR,403.806,2.761,1,7,5,82.391,Binding Assay,8.22,22.5,ChEMBL,0.388,6.3,0,-0.3595,0.2441,1.9074,1.54,-0.361,0.9751,-1.4616,-0.9088,0.9208,-1.6956,-1.4089,-1.0868,2.0311,1.2725,0.8321,-0.5621,0.7254,0.0502,2.1066,-0.356,0.3285,-0.0977,-1.789,-0.1714
CMPD_10927,TRG_2027,IonChannel,501.991,2.543,1,8,4,222.185,Functional Assay,7.71,29.1,ChEMBL,0.563,3.85,0,-1.0838,-2.5294,-0.7292,-1.351,-1.0211,0.9127,2.0486,-0.3259,-0.6931,1.5691,-0.6845,-1.2604,0.127,0.8139,-1.0508,0.0437,-0.2832,1.3272,0.3682,-0.1709,0.1958,-0.4625,-0.4566,0.245
CMPD_10928,TRG_2028,IonChannel,339.389,1.867,1,4,5,47.79,Binding Assay,6.7,31.1,BindingDB,0.866,7.282,1,0.1774,-0.4768,0.134,-0.0418,0.7371,1.5041,-1.5716,-0.686,0.3516,-0.8234,-0.253,-2.8252,-0.2043,-0.23,-0.8687,0.0434,-1.3733,1.1414,-0.7624,-1.3461,0.4441,1.4284,0.7824,0.1527
CMPD_10929,TRG_2029,GPCR,272.038,5.314,2,1,2,143.622,Functional Assay,7.39,26.8,InHouse,0.921,7.92,1,0.5847,-1.298,0.8576,0.58,0.2114,-0.8849,-0.5144,-0.2399,-0.6042,-0.8225,1.6253,0.4265,-1.7202,-1.5496,-0.3625,0.804,-0.342,-0.6659,0.4635,0.8649,-0.2017,0.3295,-0.6796,2.0915
CMPD_10930,TRG_2030,Kinase,438.566,1.027,0,9,2,179.554,SPR,6.61,29.5,BindingDB,0.59,5.287,0,-0.3114,1.2055,-0.8461,1.1386,0.211,0.2766,1.9776,-1.618,-0.5147,-0.4833,-1.6961,0.8976,-0.4938,0.5427,-0.2647,0.3868,-0.6227,0.1986,0.197,0.3406,0.2171,0.0349,0.4147,1.2846
CMPD_10931,TRG_2031,Enzyme,340.37,5.258,0,4,5,44.907,Functional Assay,7.0,27.6,Literature,0.265,3.171,0,-0.7347,-2.8295,0.1284,-1.6584,2.7997,0.6429,0.6361,0.8247,1.4049,1.0378,0.2773,0.7079,0.8961,-0.7365,-1.547,1.134,1.1934,1.0298,0.4294,-0.652,0.2827,-0.8835,-0.1115,-0.1481
